league,comp,round,h_coach,h_team,h_img,h_score,a_score,a_img,a_team,a_coach,uuid,ID
REL,Season 7 Div 3,10,Waeve,Skinky Island Boiz,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,,,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,Not FDA Approved,--Atl--,00000000,0
REL,Season 7 Div 3,10,DrJBP,ReBBRL Rousers,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,Howl_at_the_Moon,RumbleBee,00000000,0
REL,Season 7 Div 3,10,tommytootall,Dimension C-137,http://images.bb2.cyanide-studio.com/races/Picto_Undead.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Cenobite the Curb,TheDrunkernaut,00000000,0
REL,Season 7 Div 3,10,Yoichi Hiruma,The Necromantic Newbies,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,Big Green Weenies,Havokk,00000000,0
REL,Season 7 Div 3,9,Yoichi Hiruma,The Necromantic Newbies,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,,,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,Plzdont murder me,LukeSama,00000000,0
REL,Season 7 Div 3,9,Havokk,Big Green Weenies,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Undead.png,Dimension C-137,tommytootall,00000000,0
REL,Season 7 Div 3,9,TheDrunkernaut,Cenobite the Curb,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,ReBBRL Rousers,DrJBP,00000000,0
REL,Season 7 Div 3,9,RumbleBee,Howl_at_the_Moon,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,Skinky Island Boiz,Waeve,00000000,0
REL,Season 7 Div 3,9,--Atl--,Not FDA Approved,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Skaven.png,Lords of Decay,Kallisti Maya,00000000,0
REL,Season 7 Div 3,9,testrail,Scholarly Gentlemen,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Lebowski Urban Acheivers,Sherdog,00000000,0
REL,Season 7 Div 3,9,Kaosubaloo,The Three Mountains,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,Da Secret of My Success,Rusty Seabutter,00000000,0
REL,Season 7 Div 3,8,Kallisti Maya,Lords of Decay,http://images.bb2.cyanide-studio.com/races/Picto_Skaven.png,,,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,Plzdont murder me,LukeSama,00000000,0
REL,Season 7 Div 3,8,Waeve,Skinky Island Boiz,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Lebowski Urban Acheivers,Sherdog,00000000,0
REL,Season 7 Div 3,8,DrJBP,ReBBRL Rousers,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,Da Secret of My Success,Rusty Seabutter,00000000,0
REL,Season 7 Div 3,8,tommytootall,Dimension C-137,http://images.bb2.cyanide-studio.com/races/Picto_Undead.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,The Three Mountains,Kaosubaloo,00000000,0
REL,Season 7 Div 3,8,Yoichi Hiruma,The Necromantic Newbies,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Scholarly Gentlemen,testrail,00000000,0
REL,Season 7 Div 3,8,Havokk,Big Green Weenies,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,,,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,Not FDA Approved,--Atl--,00000000,0
REL,Season 7 Div 3,8,TheDrunkernaut,Cenobite the Curb,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,Howl_at_the_Moon,RumbleBee,00000000,0
REL,Season 7 Div 3,7,LukeSama,Plzdont murder me,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,Skinky Island Boiz,Waeve,00000000,0
REL,Season 7 Div 3,7,Kallisti Maya,Lords of Decay,http://images.bb2.cyanide-studio.com/races/Picto_Skaven.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,ReBBRL Rousers,DrJBP,00000000,0
REL,Season 7 Div 3,7,Sherdog,Lebowski Urban Acheivers,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Undead.png,Dimension C-137,tommytootall,00000000,0
REL,Season 7 Div 3,7,Rusty Seabutter,Da Secret of My Success,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,The Necromantic Newbies,Yoichi Hiruma,00000000,0
REL,Season 7 Div 3,7,Kaosubaloo,The Three Mountains,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,Big Green Weenies,Havokk,00000000,0
REL,Season 7 Div 3,7,testrail,Scholarly Gentlemen,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Cenobite the Curb,TheDrunkernaut,00000000,0
REL,Season 7 Div 3,7,--Atl--,Not FDA Approved,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,Howl_at_the_Moon,RumbleBee,00000000,0
REL,Season 7 Div 3,6,RumbleBee,Howl_at_the_Moon,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,,,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,Plzdont murder me,LukeSama,00000000,0
REL,Season 7 Div 3,6,--Atl--,Not FDA Approved,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Cenobite the Curb,TheDrunkernaut,00000000,0
REL,Season 7 Div 3,6,testrail,Scholarly Gentlemen,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,Big Green Weenies,Havokk,00000000,0
REL,Season 7 Div 3,6,Kaosubaloo,The Three Mountains,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,The Necromantic Newbies,Yoichi Hiruma,00000000,0
REL,Season 7 Div 3,6,Rusty Seabutter,Da Secret of My Success,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Undead.png,Dimension C-137,tommytootall,00000000,0
REL,Season 7 Div 3,6,Sherdog,Lebowski Urban Acheivers,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,ReBBRL Rousers,DrJBP,00000000,0
REL,Season 7 Div 3,6,Kallisti Maya,Lords of Decay,http://images.bb2.cyanide-studio.com/races/Picto_Skaven.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,Skinky Island Boiz,Waeve,00000000,0
REL,Season 7 Div 3,5,LukeSama,Plzdont murder me,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Cenobite the Curb,TheDrunkernaut,00000000,0
REL,Season 7 Div 3,5,Havokk,Big Green Weenies,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,Howl_at_the_Moon,RumbleBee,00000000,0
REL,Season 7 Div 3,5,Yoichi Hiruma,The Necromantic Newbies,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,,,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,Not FDA Approved,--Atl--,00000000,0
REL,Season 7 Div 3,5,tommytootall,Dimension C-137,http://images.bb2.cyanide-studio.com/races/Picto_Undead.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Scholarly Gentlemen,testrail,00000000,0
REL,Season 7 Div 3,5,DrJBP,ReBBRL Rousers,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,The Three Mountains,Kaosubaloo,00000000,0
REL,Season 7 Div 3,5,Waeve,Skinky Island Boiz,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,Da Secret of My Success,Rusty Seabutter,00000000,0
REL,Season 7 Div 3,5,Kallisti Maya,Lords of Decay,http://images.bb2.cyanide-studio.com/races/Picto_Skaven.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Lebowski Urban Acheivers,Sherdog,00000000,0
REL,Season 7 Div 3,4,LukeSama,Plzdont murder me,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Undead.png,Dimension C-137,tommytootall,00000000,0
REL,Season 7 Div 3,4,DrJBP,ReBBRL Rousers,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,The Necromantic Newbies,Yoichi Hiruma,00000000,0
REL,Season 7 Div 3,4,Waeve,Skinky Island Boiz,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,Big Green Weenies,Havokk,00000000,0
REL,Season 7 Div 3,4,Kallisti Maya,Lords of Decay,http://images.bb2.cyanide-studio.com/races/Picto_Skaven.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Cenobite the Curb,TheDrunkernaut,00000000,0
REL,Season 7 Div 3,4,Sherdog,Lebowski Urban Acheivers,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,Howl_at_the_Moon,RumbleBee,00000000,0
REL,Season 7 Div 3,4,Rusty Seabutter,Da Secret of My Success,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,,,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,Not FDA Approved,--Atl--,00000000,0
REL,Season 7 Div 3,4,Kaosubaloo,The Three Mountains,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Scholarly Gentlemen,testrail,00000000,0
REL,Season 7 Div 3,3,LukeSama,Plzdont murder me,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Lebowski Urban Acheivers,Sherdog,00000000,0
REL,Season 7 Div 3,3,Rusty Seabutter,Da Secret of My Success,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Skaven.png,Lords of Decay,Kallisti Maya,00000000,0
REL,Season 7 Div 3,3,Kaosubaloo,The Three Mountains,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,Skinky Island Boiz,Waeve,00000000,0
REL,Season 7 Div 3,3,testrail,Scholarly Gentlemen,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,ReBBRL Rousers,DrJBP,00000000,0
REL,Season 7 Div 3,3,--Atl--,Not FDA Approved,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Undead.png,Dimension C-137,tommytootall,00000000,0
REL,Season 7 Div 3,3,RumbleBee,Howl_at_the_Moon,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,The Necromantic Newbies,Yoichi Hiruma,00000000,0
REL,Season 7 Div 3,3,TheDrunkernaut,Cenobite the Curb,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,Big Green Weenies,Havokk,00000000,0
REL,Season 7 Div 3,2,Yoichi Hiruma,The Necromantic Newbies,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,2,0,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Lebowski Urban Acheivers,Sherdog,0039c4f6,3785974
REL,Season 7 Div 3,2,LukeSama,Plzdont murder me,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,3,5,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,Not FDA Approved,--Atl--,0039b6ee,3782382
REL,Season 7 Div 3,2,TheDrunkernaut,Cenobite the Curb,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,1,2,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,The Three Mountains,Kaosubaloo,0039914d,3772749
REL,Season 7 Div 3,2,RumbleBee,Howl_at_the_Moon,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Scholarly Gentlemen,testrail,00000000,0
REL,Season 7 Div 3,2,Havokk,Big Green Weenies,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,Da Secret of My Success,Rusty Seabutter,00000000,0
REL,Season 7 Div 3,2,tommytootall,Dimension C-137,http://images.bb2.cyanide-studio.com/races/Picto_Undead.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Skaven.png,Lords of Decay,Kallisti Maya,00000000,0
REL,Season 7 Div 3,2,DrJBP,ReBBRL Rousers,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,Skinky Island Boiz,Waeve,00000000,0
REL,Season 7 Div 3,1,Yoichi Hiruma,The Necromantic Newbies,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,1,1,http://images.bb2.cyanide-studio.com/races/Picto_Skaven.png,Lords of Decay,Kallisti Maya,00396ab1,3762865
REL,Season 7 Div 3,1,DrJBP,ReBBRL Rousers,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,2,2,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,Plzdont murder me,LukeSama,0039656c,3761516
REL,Season 7 Div 3,1,Havokk,Big Green Weenies,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,0,1,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Lebowski Urban Acheivers,Sherdog,003951e0,3756512
REL,Season 7 Div 3,1,tommytootall,Dimension C-137,http://images.bb2.cyanide-studio.com/races/Picto_Undead.png,1,1,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,Skinky Island Boiz,Waeve,00392e34,3747380
REL,Season 7 Div 3,1,TheDrunkernaut,Cenobite the Curb,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,1,1,http://images.bb2.cyanide-studio.com/races/Picto_Orc.png,Da Secret of My Success,Rusty Seabutter,00391e03,3743235
REL,Season 7 Div 3,1,RumbleBee,Howl_at_the_Moon,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,2,1,http://images.bb2.cyanide-studio.com/races/Picto_Dwarf.png,The Three Mountains,Kaosubaloo,00390821,3737633
REL,Season 7 Div 3,1,--Atl--,Not FDA Approved,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,3,1,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Scholarly Gentlemen,testrail,003905c6,3737030
REL,Season 7 Div 4,13,DebtMonkey,Unaccompanied Minos,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,Felwithe's Koada'Dal,Notforscience,00000000,0
REL,Season 7 Div 4,13,Monaker,Drakwald Daylaborers,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,The TeamSpeak Crew V4,puckstop101,00000000,0
REL,Season 7 Div 4,13,Jimmy Burrito,Thick Rich and Creamy,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Nurgle's FTDs,Highlord Salt,00000000,0
REL,Season 7 Div 4,13,Stoobings,Straight Up Flatulence,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,Communist Frat Party,Nocternal,00000000,0
REL,Season 7 Div 4,13,Sunhawk,Nightmare on Elf Street,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,Cash Crew Part Deux,J.J. Cash,00000000,0
REL,Season 7 Div 4,13,Vorrt,Knights of Kord and Panda,http://images.bb2.cyanide-studio.com/races/Picto_Bretonnia.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,Roasted Garlic Triscuits,McSkippy454,00000000,0
REL,Season 7 Div 4,13,Reddbeard,Sunken Crypt Lords,http://images.bb2.cyanide-studio.com/races/Picto_Undead.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Culinary Delights v2,Troxbirds,00000000,0
REL,Season 7 Div 4,12,Highlord Salt,Nurgle's FTDs,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,,,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,Felwithe's Koada'Dal,Notforscience,00000000,0
REL,Season 7 Div 4,12,puckstop101,The TeamSpeak Crew V4,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,Communist Frat Party,Nocternal,00000000,0
REL,Season 7 Div 4,12,DebtMonkey,Unaccompanied Minos,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,Cash Crew Part Deux,J.J. Cash,00000000,0
REL,Season 7 Div 4,12,Monaker,Drakwald Daylaborers,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,Roasted Garlic Triscuits,McSkippy454,00000000,0
REL,Season 7 Div 4,12,Jimmy Burrito,Thick Rich and Creamy,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Culinary Delights v2,Troxbirds,00000000,0
REL,Season 7 Div 4,12,Stoobings,Straight Up Flatulence,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Undead.png,Sunken Crypt Lords,Reddbeard,00000000,0
REL,Season 7 Div 4,12,Sunhawk,Nightmare on Elf Street,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Bretonnia.png,Knights of Kord and Panda,Vorrt,00000000,0
REL,Season 7 Div 4,11,Jimmy Burrito,Thick Rich and Creamy,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,,,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,Felwithe's Koada'Dal,Notforscience,00000000,0
REL,Season 7 Div 4,11,Stoobings,Straight Up Flatulence,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,Drakwald Daylaborers,Monaker,00000000,0
REL,Season 7 Div 4,11,Sunhawk,Nightmare on Elf Street,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,Unaccompanied Minos,DebtMonkey,00000000,0
REL,Season 7 Div 4,11,Vorrt,Knights of Kord and Panda,http://images.bb2.cyanide-studio.com/races/Picto_Bretonnia.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,The TeamSpeak Crew V4,puckstop101,00000000,0
REL,Season 7 Div 4,11,Reddbeard,Sunken Crypt Lords,http://images.bb2.cyanide-studio.com/races/Picto_Undead.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Nurgle's FTDs,Highlord Salt,00000000,0
REL,Season 7 Div 4,11,Troxbirds,Culinary Delights v2,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,Communist Frat Party,Nocternal,00000000,0
REL,Season 7 Div 4,11,McSkippy454,Roasted Garlic Triscuits,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,Cash Crew Part Deux,J.J. Cash,00000000,0
REL,Season 7 Div 4,10,Sunhawk,Nightmare on Elf Street,http://images.bb2.cyanide-studio.com/races/Picto_DarkElf.png,,,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,Felwithe's Koada'Dal,Notforscience,00000000,0
REL,Season 7 Div 4,10,Vorrt,Knights of Kord and Panda,http://images.bb2.cyanide-studio.com/races/Picto_Bretonnia.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,Straight Up Flatulence,Stoobings,00000000,0
REL,Season 7 Div 4,10,Reddbeard,Sunken Crypt Lords,http://images.bb2.cyanide-studio.com/races/Picto_Undead.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Necromantic.png,Thick Rich and Creamy,Jimmy Burrito,00000000,0
REL,Season 7 Div 4,10,Troxbirds,Culinary Delights v2,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,Drakwald Daylaborers,Monaker,00000000,0
REL,Season 7 Div 4,10,McSkippy454,Roasted Garlic Triscuits,http://images.bb2.cyanide-studio.com/races/Picto_Lizardman.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,Unaccompanied Minos,DebtMonkey,00000000,0
REL,Season 7 Div 4,10,J.J. Cash,Cash Crew Part Deux,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,,,http://images.bb2.cyanide-studio.com/races/Picto_ChaosDwarf.png,The TeamSpeak Crew V4,puckstop101,00000000,0
REL,Season 7 Div 4,10,Nocternal,Communist Frat Party,http://images.bb2.cyanide-studio.com/races/Picto_Human.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Nurgle.png,Nurgle's FTDs,Highlord Salt,00000000,0
REL,Season 7 Div 4,9,Reddbeard,Sunken Crypt Lords,http://images.bb2.cyanide-studio.com/races/Picto_Undead.png,,,http://images.bb2.cyanide-studio.com/races/Picto_HighElf.png,Felwithe's Koada'Dal,Notforscience,00000000,0
REL,Season 7 Div 4,9,Troxbirds,Culinary Delights v2,http://images.bb2.cyanide-studio.com/races/Picto_Chaos.png,,,http://images.bb2.cyanide-studio.com/races/Picto_Bretonnia.png,Knights of Kord and Panda,Vorrt,00000000,0
